Year,Month,Day,Max (F),Min (F),Max (C),Min (C),year,month,meant,maxtp,mintp,mnmax,mnmin,rain,gmin,wdsp,maxgt,sun
1912.0,12.0,25.0,46.0,33.0,7.8,0.6,,,,,,,,,,,,
1912.0,12.0,26.0,45.0,30.0,7.2,-1.1,,,,,,,,,,,,
1912.0,12.0,27.0,53.0,29.0,11.7,-1.7,,,,,,,,,,,,
1912.0,12.0,28.0,52.0,35.0,11.1,1.7,,,,,,,,,,,,
1912.0,12.0,29.0,46.0,35.0,7.8,1.7,,,,,,,,,,,,
1912.0,12.0,30.0,51.0,37.0,10.6,2.8,,,,,,,,,,,,
1912.0,12.0,31.0,54.0,37.0,12.2,2.8,,,,,,,,,,,,
1913.0,1.0,1.0,45.0,31.0,7.2,-0.6,,,,,,,,,,,,
1913.0,1.0,2.0,47.0,31.0,8.3,-0.6,,,,,,,,,,,,
1913.0,1.0,3.0,50.0,29.0,10.0,-1.7,,,,,,,,,,,,
1913.0,1.0,4.0,51.0,37.0,10.6,2.8,,,,,,,,,,,,
1913.0,1.0,5.0,40.0,28.0,4.4,-2.2,,,,,,,,,,,,
1913.0,1.0,6.0,48.0,28.0,8.9,-2.2,,,,,,,,,,,,
1913.0,1.0,7.0,52.0,44.0,11.1,6.7,,,,,,,,,,,,
1913.0,1.0,8.0,48.0,42.0,8.9,5.6,,,,,,,,,,,,
1913.0,1.0,9.0,52.0,41.0,11.1,5.0,,,,,,,,,,,,
1913.0,1.0,10.0,49.0,39.0,9.4,3.9,,,,,,,,,,,,
1913.0,1.0,11.0,55.0,34.0,12.8,1.1,,,,,,,,,,,,
1913.0,1.0,12.0,39.0,27.0,3.9,-2.8,,,,,,,,,,,,
1913.0,1.0,13.0,36.0,24.0,2.2,-4.4,,,,,,,,,,,,
1913.0,1.0,14.0,45.0,29.0,7.2,-1.7,,,,,,,,,,,,
1913.0,1.0,15.0,41.0,33.0,5.0,0.6,,,,,,,,,,,,
1913.0,1.0,16.0,40.0,33.0,4.4,0.6,,,,,,,,,,,,
1913.0,1.0,17.0,43.0,33.0,6.1,0.6,,,,,,,,,,,,
1913.0,1.0,18.0,44.0,33.0,6.7,0.6,,,,,,,,,,,,
1913.0,1.0,19.0,45.0,30.0,7.2,-1.1,,,,,,,,,,,,
1913.0,1.0,20.0,44.0,39.0,6.7,3.9,,,,,,,,,,,,
1913.0,1.0,21.0,45.0,30.0,7.2,-1.1,,,,,,,,,,,,
1913.0,1.0,22.0,49.0,31.0,9.4,-0.6,,,,,,,,,,,,
1913.0,1.0,23.0,50.0,43.0,10.0,6.1,,,,,,,,,,,,
1913.0,1.0,24.0,49.0,40.0,9.4,4.4,,,,,,,,,,,,
1913.0,1.0,25.0,44.0,30.0,6.7,-1.1,,,,,,,,,,,,
1913.0,1.0,26.0,39.0,24.0,3.9,-4.4,,,,,,,,,,,,
1913.0,1.0,27.0,47.0,36.0,8.3,2.2,,,,,,,,,,,,
1913.0,1.0,28.0,49.0,42.0,9.4,5.6,,,,,,,,,,,,
1913.0,1.0,29.0,48.0,39.0,8.9,3.9,,,,,,,,,,,,
1913.0,1.0,30.0,51.0,35.0,10.6,1.7,,,,,,,,,,,,
1913.0,1.0,31.0,39.0,32.0,3.9,0.0,,,,,,,,,,,,
1913.0,2.0,1.0,36.0,30.0,2.2,-1.1,,,,,,,,,,,,
1913.0,2.0,2.0,49.0,33.0,9.4,0.6,,,,,,,,,,,,
1913.0,2.0,3.0,53.0,46.0,11.7,7.8,,,,,,,,,,,,
1913.0,2.0,4.0,50.0,42.0,10.0,5.6,,,,,,,,,,,,
1913.0,2.0,5.0,49.0,34.0,9.4,1.1,,,,,,,,,,,,
1913.0,2.0,6.0,50.0,36.0,10.0,2.2,,,,,,,,,,,,
1913.0,2.0,7.0,57.0,37.0,13.9,2.8,,,,,,,,,,,,
1913.0,2.0,8.0,51.0,33.0,10.6,0.6,,,,,,,,,,,,
1913.0,2.0,9.0,50.0,34.0,10.0,1.1,,,,,,,,,,,,
1913.0,2.0,10.0,53.0,35.0,11.7,1.7,,,,,,,,,,,,
1913.0,2.0,11.0,54.0,44.0,12.2,6.7,,,,,,,,,,,,
1913.0,2.0,12.0,49.0,39.0,9.4,3.9,,,,,,,,,,,,
1913.0,2.0,13.0,46.0,34.0,7.8,1.1,,,,,,,,,,,,
1913.0,2.0,14.0,49.0,32.0,9.4,0.0,,,,,,,,,,,,
1913.0,2.0,15.0,46.0,34.0,7.8,1.1,,,,,,,,,,,,
1913.0,2.0,16.0,46.0,32.0,7.8,0.0,,,,,,,,,,,,
1913.0,2.0,17.0,47.0,27.0,8.3,-2.8,,,,,,,,,,,,
1913.0,2.0,18.0,43.0,27.0,6.1,-2.8,,,,,,,,,,,,
1913.0,2.0,19.0,41.0,26.0,5.0,-3.3,,,,,,,,,,,,
1913.0,2.0,20.0,40.0,28.0,4.4,-2.2,,,,,,,,,,,,
1913.0,2.0,21.0,41.0,33.0,5.0,0.6,,,,,,,,,,,,
1913.0,2.0,22.0,44.0,33.0,6.7,0.6,,,,,,,,,,,,
1913.0,2.0,23.0,46.0,36.0,7.8,2.2,,,,,,,,,,,,
1913.0,2.0,24.0,48.0,40.0,8.9,4.4,,,,,,,,,,,,
1913.0,2.0,25.0,51.0,40.0,10.6,4.4,,,,,,,,,,,,
1913.0,2.0,26.0,51.0,30.0,10.6,-1.1,,,,,,,,,,,,
1913.0,2.0,27.0,52.0,28.0,11.1,-2.2,,,,,,,,,,,,
1913.0,2.0,28.0,47.0,28.0,8.3,-2.2,,,,,,,,,,,,
1913.0,3.0,1.0,50.0,43.0,10.0,6.1,,,,,,,,,,,,
1913.0,3.0,2.0,51.0,38.0,10.6,3.3,,,,,,,,,,,,
1913.0,3.0,3.0,53.0,40.0,11.7,4.4,,,,,,,,,,,,
1913.0,3.0,4.0,58.0,41.0,14.4,5.0,,,,,,,,,,,,
1913.0,3.0,5.0,58.0,36.0,14.4,2.2,,,,,,,,,,,,
1913.0,3.0,6.0,47.0,33.0,8.3,0.6,,,,,,,,,,,,
1913.0,3.0,7.0,43.0,33.0,6.1,0.6,,,,,,,,,,,,
1913.0,3.0,8.0,48.0,33.0,8.9,0.6,,,,,,,,,,,,
1913.0,3.0,9.0,51.0,41.0,10.6,5.0,,,,,,,,,,,,
1913.0,3.0,10.0,49.0,39.0,9.4,3.9,,,,,,,,,,,,
1913.0,3.0,11.0,48.0,39.0,8.9,3.9,,,,,,,,,,,,
1913.0,3.0,12.0,49.0,36.0,9.4,2.2,,,,,,,,,,,,
1913.0,3.0,13.0,48.0,29.0,8.9,-1.7,,,,,,,,,,,,
1913.0,3.0,14.0,48.0,31.0,8.9,-0.6,,,,,,,,,,,,
1913.0,3.0,15.0,39.0,29.0,3.9,-1.7,,,,,,,,,,,,
1913.0,3.0,16.0,41.0,30.0,5.0,-1.1,,,,,,,,,,,,
1913.0,3.0,17.0,42.0,30.0,5.6,-1.1,,,,,,,,,,,,
1913.0,3.0,18.0,44.0,27.0,6.7,-2.8,,,,,,,,,,,,
1913.0,3.0,19.0,46.0,35.0,7.8,1.7,,,,,,,,,,,,
1913.0,3.0,20.0,45.0,34.0,7.2,1.1,,,,,,,,,,,,
1913.0,3.0,21.0,50.0,35.0,10.0,1.7,,,,,,,,,,,,
1913.0,3.0,22.0,52.0,38.0,11.1,3.3,,,,,,,,,,,,
1913.0,3.0,23.0,50.0,32.0,10.0,0.0,,,,,,,,,,,,
1913.0,3.0,24.0,53.0,27.0,11.7,-2.8,,,,,,,,,,,,
1913.0,3.0,25.0,52.0,28.0,11.1,-2.2,,,,,,,,,,,,
1913.0,3.0,26.0,48.0,33.0,8.9,0.6,,,,,,,,,,,,
1913.0,3.0,27.0,54.0,39.0,12.2,3.9,,,,,,,,,,,,
1913.0,3.0,28.0,47.0,41.0,8.3,5.0,,,,,,,,,,,,
1913.0,3.0,29.0,56.0,30.0,13.3,-1.1,,,,,,,,,,,,
1913.0,3.0,30.0,57.0,32.0,13.9,0.0,,,,,,,,,,,,
1913.0,3.0,31.0,51.0,34.0,10.6,1.1,,,,,,,,,,,,
1913.0,4.0,1.0,50.0,36.0,10.0,2.2,,,,,,,,,,,,
1913.0,4.0,2.0,47.0,36.0,8.3,2.2,,,,,,,,,,,,
1913.0,4.0,3.0,56.0,39.0,13.3,3.9,,,,,,,,,,,,
1913.0,4.0,4.0,58.0,34.0,14.4,1.1,,,,,,,,,,,,
1913.0,4.0,5.0,57.0,39.0,13.9,3.9,,,,,,,,,,,,
1913.0,4.0,6.0,59.0,36.0,15.0,2.2,,,,,,,,,,,,
1913.0,4.0,7.0,58.0,32.0,14.4,0.0,,,,,,,,,,,,
1913.0,4.0,8.0,55.0,29.0,12.8,-1.7,,,,,,,,,,,,
1913.0,4.0,9.0,50.0,43.0,10.0,6.1,,,,,,,,,,,,
1913.0,4.0,10.0,49.0,46.0,9.4,7.8,,,,,,,,,,,,
1913.0,4.0,11.0,50.0,43.0,10.0,6.1,,,,,,,,,,,,
1913.0,4.0,12.0,51.0,36.0,10.6,2.2,,,,,,,,,,,,
1913.0,4.0,13.0,52.0,32.0,11.1,0.0,,,,,,,,,,,,
1913.0,4.0,14.0,56.0,40.0,13.3,4.4,,,,,,,,,,,,
1913.0,4.0,15.0,50.0,38.0,10.0,3.3,,,,,,,,,,,,
1913.0,4.0,16.0,49.0,35.0,9.4,1.7,,,,,,,,,,,,
1913.0,4.0,17.0,49.0,36.0,9.4,2.2,,,,,,,,,,,,
1913.0,4.0,18.0,49.0,35.0,9.4,1.7,,,,,,,,,,,,
1913.0,4.0,19.0,50.0,36.0,10.0,2.2,,,,,,,,,,,,
1913.0,4.0,20.0,54.0,32.0,12.2,0.0,,,,,,,,,,,,
1913.0,4.0,21.0,60.0,41.0,15.6,5.0,,,,,,,,,,,,
1913.0,4.0,22.0,54.0,46.0,12.2,7.8,,,,,,,,,,,,
1913.0,4.0,23.0,56.0,44.0,13.3,6.7,,,,,,,,,,,,
1913.0,4.0,24.0,56.0,40.0,13.3,4.4,,,,,,,,,,,,
1913.0,4.0,25.0,49.0,36.0,9.4,2.2,,,,,,,,,,,,
1913.0,4.0,26.0,52.0,33.0,11.1,0.6,,,,,,,,,,,,
1913.0,4.0,27.0,52.0,34.0,11.1,1.1,,,,,,,,,,,,
1913.0,4.0,28.0,55.0,37.0,12.8,2.8,,,,,,,,,,,,
1913.0,4.0,29.0,57.0,39.0,13.9,3.9,,,,,,,,,,,,
1913.0,4.0,30.0,56.0,43.0,13.3,6.1,,,,,,,,,,,,
1913.0,5.0,1.0,56.0,38.0,13.3,3.3,,,,,,,,,,,,
1913.0,5.0,2.0,55.0,37.0,12.8,2.8,,,,,,,,,,,,
1913.0,5.0,3.0,50.0,42.0,10.0,5.6,,,,,,,,,,,,
1913.0,5.0,4.0,53.0,40.0,11.7,4.4,,,,,,,,,,,,
1913.0,5.0,5.0,53.0,34.0,11.7,1.1,,,,,,,,,,,,
1913.0,5.0,6.0,51.0,39.0,10.6,3.9,,,,,,,,,,,,
1913.0,5.0,7.0,52.0,39.0,11.1,3.9,,,,,,,,,,,,
1913.0,5.0,8.0,53.0,38.0,11.7,3.3,,,,,,,,,,,,
1913.0,5.0,9.0,54.0,39.0,12.2,3.9,,,,,,,,,,,,
1913.0,5.0,10.0,57.0,44.0,13.9,6.7,,,,,,,,,,,,
1913.0,5.0,11.0,60.0,46.0,15.6,7.8,,,,,,,,,,,,
1913.0,5.0,12.0,56.0,47.0,13.3,8.3,,,,,,,,,,,,
1913.0,5.0,13.0,58.0,47.0,14.4,8.3,,,,,,,,,,,,
1913.0,5.0,14.0,56.0,45.0,13.3,7.2,,,,,,,,,,,,
1913.0,5.0,15.0,56.0,35.0,13.3,1.7,,,,,,,,,,,,
1913.0,5.0,16.0,59.0,41.0,15.0,5.0,,,,,,,,,,,,
1913.0,5.0,17.0,53.0,44.0,11.7,6.7,,,,,,,,,,,,
1913.0,5.0,18.0,52.0,42.0,11.1,5.6,,,,,,,,,,,,
1913.0,5.0,19.0,54.0,40.0,12.2,4.4,,,,,,,,,,,,
1913.0,5.0,20.0,59.0,46.0,15.0,7.8,,,,,,,,,,,,
1913.0,5.0,21.0,57.0,46.0,13.9,7.8,,,,,,,,,,,,
1913.0,5.0,22.0,58.0,47.0,14.4,8.3,,,,,,,,,,,,
1913.0,5.0,23.0,57.0,49.0,13.9,9.4,,,,,,,,,,,,
1913.0,5.0,24.0,68.0,52.0,20.0,11.1,,,,,,,,,,,,
1913.0,5.0,25.0,63.0,47.0,17.2,8.3,,,,,,,,,,,,
1913.0,5.0,26.0,60.0,35.0,15.6,1.7,,,,,,,,,,,,
1913.0,5.0,27.0,59.0,41.0,15.0,5.0,,,,,,,,,,,,
1913.0,5.0,28.0,57.0,50.0,13.9,10.0,,,,,,,,,,,,
1913.0,5.0,29.0,59.0,49.0,15.0,9.4,,,,,,,,,,,,
1913.0,5.0,30.0,63.0,51.0,17.2,10.6,,,,,,,,,,,,
1913.0,5.0,31.0,60.0,45.0,15.6,7.2,,,,,,,,,,,,
1913.0,6.0,1.0,61.0,39.0,16.1,3.9,,,,,,,,,,,,
1913.0,6.0,2.0,57.0,47.0,13.9,8.3,,,,,,,,,,,,
1913.0,6.0,3.0,62.0,40.0,16.7,4.4,,,,,,,,,,,,
1913.0,6.0,4.0,63.0,50.0,17.2,10.0,,,,,,,,,,,,
1913.0,6.0,5.0,60.0,49.0,15.6,9.4,,,,,,,,,,,,
1913.0,6.0,6.0,60.0,47.0,15.6,8.3,,,,,,,,,,,,
1913.0,6.0,7.0,59.0,47.0,15.0,8.3,,,,,,,,,,,,
1913.0,6.0,8.0,56.0,44.0,13.3,6.7,,,,,,,,,,,,
1913.0,6.0,9.0,54.0,47.0,12.2,8.3,,,,,,,,,,,,
1913.0,6.0,10.0,58.0,45.0,14.4,7.2,,,,,,,,,,,,
1913.0,6.0,11.0,55.0,42.0,12.8,5.6,,,,,,,,,,,,
1913.0,6.0,12.0,59.0,35.0,15.0,1.7,,,,,,,,,,,,
1913.0,6.0,13.0,60.0,50.0,15.6,10.0,,,,,,,,,,,,
1913.0,6.0,14.0,63.0,50.0,17.2,10.0,,,,,,,,,,,,
1913.0,6.0,15.0,65.0,55.0,18.3,12.8,,,,,,,,,,,,
1913.0,6.0,16.0,71.0,52.0,21.7,11.1,,,,,,,,,,,,
1913.0,6.0,17.0,75.0,47.0,23.9,8.3,,,,,,,,,,,,
1913.0,6.0,18.0,59.0,49.0,15.0,9.4,,,,,,,,,,,,
1913.0,6.0,19.0,58.0,47.0,14.4,8.3,,,,,,,,,,,,
1913.0,6.0,20.0,60.0,49.0,15.6,9.4,,,,,,,,,,,,
1913.0,6.0,21.0,61.0,47.0,16.1,8.3,,,,,,,,,,,,
1913.0,6.0,22.0,61.0,47.0,16.1,8.3,,,,,,,,,,,,
1913.0,6.0,23.0,62.0,50.0,16.7,10.0,,,,,,,,,,,,
1913.0,6.0,24.0,60.0,48.0,15.6,8.9,,,,,,,,,,,,
1913.0,6.0,25.0,60.0,47.0,15.6,8.3,,,,,,,,,,,,
1913.0,6.0,26.0,58.0,40.0,14.4,4.4,,,,,,,,,,,,
1913.0,6.0,27.0,62.0,48.0,16.7,8.9,,,,,,,,,,,,
1913.0,6.0,28.0,64.0,50.0,17.8,10.0,,,,,,,,,,,,
1913.0,6.0,29.0,66.0,43.0,18.9,6.1,,,,,,,,,,,,
1913.0,6.0,30.0,68.0,47.0,20.0,8.3,,,,,,,,,,,,
1913.0,7.0,1.0,65.0,50.0,18.3,10.0,,,,,,,,,,,,
1913.0,7.0,2.0,65.0,50.0,18.3,10.0,,,,,,,,,,,,
1913.0,7.0,3.0,60.0,53.0,15.6,11.7,,,,,,,,,,,,
1913.0,7.0,4.0,58.0,51.0,14.4,10.6,,,,,,,,,,,,
1913.0,7.0,5.0,61.0,49.0,16.1,9.4,,,,,,,,,,,,
1913.0,7.0,6.0,60.0,49.0,15.6,9.4,,,,,,,,,,,,
1913.0,7.0,7.0,61.0,45.0,16.1,7.2,,,,,,,,,,,,
1913.0,7.0,8.0,61.0,37.0,16.1,2.8,,,,,,,,,,,,
1913.0,7.0,9.0,58.0,51.0,14.4,10.6,,,,,,,,,,,,
1913.0,7.0,10.0,59.0,50.0,15.0,10.0,,,,,,,,,,,,
1913.0,7.0,11.0,59.0,52.0,15.0,11.1,,,,,,,,,,,,
1913.0,7.0,12.0,61.0,52.0,16.1,11.1,,,,,,,,,,,,
1913.0,7.0,13.0,61.0,52.0,16.1,11.1,,,,,,,,,,,,
1913.0,7.0,14.0,62.0,51.0,16.7,10.6,,,,,,,,,,,,
1913.0,7.0,15.0,60.0,53.0,15.6,11.7,,,,,,,,,,,,
1913.0,7.0,16.0,61.0,50.0,16.1,10.0,,,,,,,,,,,,
1913.0,7.0,17.0,64.0,54.0,17.8,12.2,,,,,,,,,,,,
1913.0,7.0,18.0,60.0,53.0,15.6,11.7,,,,,,,,,,,,
1913.0,7.0,19.0,63.0,52.0,17.2,11.1,,,,,,,,,,,,
1913.0,7.0,20.0,59.0,48.0,15.0,8.9,,,,,,,,,,,,
1913.0,7.0,21.0,66.0,51.0,18.9,10.6,,,,,,,,,,,,
1913.0,7.0,22.0,69.0,50.0,20.6,10.0,,,,,,,,,,,,
1913.0,7.0,23.0,66.0,38.0,18.9,3.3,,,,,,,,,,,,
1913.0,7.0,24.0,73.0,39.0,22.8,3.9,,,,,,,,,,,,
1913.0,7.0,25.0,73.0,46.0,22.8,7.8,,,,,,,,,,,,
1913.0,7.0,26.0,74.0,47.0,23.3,8.3,,,,,,,,,,,,
1913.0,7.0,27.0,67.0,50.0,19.4,10.0,,,,,,,,,,,,
1913.0,7.0,28.0,66.0,44.0,18.9,6.7,,,,,,,,,,,,
1913.0,7.0,29.0,63.0,54.0,17.2,12.2,,,,,,,,,,,,
1913.0,7.0,30.0,67.0,44.0,19.4,6.7,,,,,,,,,,,,
1913.0,7.0,31.0,69.0,45.0,20.6,7.2,,,,,,,,,,,,
1913.0,8.0,1.0,71.0,47.0,21.7,8.3,,,,,,,,,,,,
1913.0,8.0,2.0,71.0,46.0,21.7,7.8,,,,,,,,,,,,
1913.0,8.0,3.0,68.0,56.0,20.0,13.3,,,,,,,,,,,,
1913.0,8.0,4.0,66.0,47.0,18.9,8.3,,,,,,,,,,,,
1913.0,8.0,5.0,60.0,38.0,15.6,3.3,,,,,,,,,,,,
1913.0,8.0,6.0,61.0,44.0,16.1,6.7,,,,,,,,,,,,
1913.0,8.0,7.0,64.0,41.0,17.8,5.0,,,,,,,,,,,,
1913.0,8.0,8.0,60.0,40.0,15.6,4.4,,,,,,,,,,,,
1913.0,8.0,9.0,63.0,52.0,17.2,11.1,,,,,,,,,,,,
1913.0,8.0,10.0,65.0,49.0,18.3,9.4,,,,,,,,,,,,
1913.0,8.0,11.0,65.0,50.0,18.3,10.0,,,,,,,,,,,,
1913.0,8.0,12.0,63.0,51.0,17.2,10.6,,,,,,,,,,,,
1913.0,8.0,13.0,63.0,56.0,17.2,13.3,,,,,,,,,,,,
1913.0,8.0,14.0,73.0,57.0,22.8,13.9,,,,,,,,,,,,
1913.0,8.0,15.0,72.0,57.0,22.2,13.9,,,,,,,,,,,,
1913.0,8.0,16.0,66.0,50.0,18.9,10.0,,,,,,,,,,,,
1913.0,8.0,17.0,68.0,39.0,20.0,3.9,,,,,,,,,,,,
1913.0,8.0,18.0,71.0,46.0,21.7,7.8,,,,,,,,,,,,
1913.0,8.0,19.0,71.0,39.0,21.7,3.9,,,,,,,,,,,,
1913.0,8.0,20.0,71.0,45.0,21.7,7.2,,,,,,,,,,,,
1913.0,8.0,21.0,67.0,58.0,19.4,14.4,,,,,,,,,,,,
1913.0,8.0,22.0,64.0,53.0,17.8,11.7,,,,,,,,,,,,
1913.0,8.0,23.0,61.0,46.0,16.1,7.8,,,,,,,,,,,,
1913.0,8.0,24.0,61.0,46.0,16.1,7.8,,,,,,,,,,,,
1913.0,8.0,25.0,70.0,46.0,21.1,7.8,,,,,,,,,,,,
1913.0,8.0,26.0,70.0,45.0,21.1,7.2,,,,,,,,,,,,
1913.0,8.0,27.0,67.0,51.0,19.4,10.6,,,,,,,,,,,,
1913.0,8.0,28.0,62.0,46.0,16.7,7.8,,,,,,,,,,,,
1913.0,8.0,29.0,63.0,49.0,17.2,9.4,,,,,,,,,,,,
1913.0,8.0,30.0,60.0,53.0,15.6,11.7,,,,,,,,,,,,
1913.0,8.0,31.0,60.0,51.0,15.6,10.6,,,,,,,,,,,,
1913.0,9.0,1.0,63.0,52.0,17.2,11.1,,,,,,,,,,,,
1913.0,9.0,2.0,65.0,41.0,18.3,5.0,,,,,,,,,,,,
1913.0,9.0,3.0,63.0,48.0,17.2,8.9,,,,,,,,,,,,
1913.0,9.0,4.0,62.0,45.0,16.7,7.2,,,,,,,,,,,,
1913.0,9.0,5.0,65.0,55.0,18.3,12.8,,,,,,,,,,,,
1913.0,9.0,6.0,68.0,47.0,20.0,8.3,,,,,,,,,,,,
1913.0,9.0,7.0,69.0,42.0,20.6,5.6,,,,,,,,,,,,
1913.0,9.0,8.0,66.0,50.0,18.9,10.0,,,,,,,,,,,,
1913.0,9.0,9.0,64.0,49.0,17.8,9.4,,,,,,,,,,,,
1913.0,9.0,10.0,63.0,42.0,17.2,5.6,,,,,,,,,,,,
1913.0,9.0,11.0,68.0,44.0,20.0,6.7,,,,,,,,,,,,
1913.0,9.0,12.0,62.0,43.0,16.7,6.1,,,,,,,,,,,,
1913.0,9.0,13.0,59.0,38.0,15.0,3.3,,,,,,,,,,,,
1913.0,9.0,14.0,52.0,45.0,11.1,7.2,,,,,,,,,,,,
1913.0,9.0,15.0,62.0,48.0,16.7,8.9,,,,,,,,,,,,
1913.0,9.0,16.0,62.0,44.0,16.7,6.7,,,,,,,,,,,,
1913.0,9.0,17.0,65.0,43.0,18.3,6.1,,,,,,,,,,,,
1913.0,9.0,18.0,62.0,38.0,16.7,3.3,,,,,,,,,,,,
1913.0,9.0,19.0,58.0,46.0,14.4,7.8,,,,,,,,,,,,
1913.0,9.0,20.0,61.0,46.0,16.1,7.8,,,,,,,,,,,,
1913.0,9.0,21.0,60.0,46.0,15.6,7.8,,,,,,,,,,,,
1913.0,9.0,22.0,57.0,47.0,13.9,8.3,,,,,,,,,,,,
1913.0,9.0,23.0,61.0,47.0,16.1,8.3,,,,,,,,,,,,
1913.0,9.0,24.0,68.0,47.0,20.0,8.3,,,,,,,,,,,,
1913.0,9.0,25.0,66.0,52.0,18.9,11.1,,,,,,,,,,,,
1913.0,9.0,26.0,65.0,52.0,18.3,11.1,,,,,,,,,,,,
1913.0,9.0,27.0,63.0,54.0,17.2,12.2,,,,,,,,,,,,
1913.0,9.0,28.0,70.0,54.0,21.1,12.2,,,,,,,,,,,,
1913.0,9.0,29.0,67.0,43.0,19.4,6.1,,,,,,,,,,,,
1913.0,9.0,30.0,64.0,49.0,17.8,9.4,,,,,,,,,,,,
1913.0,10.0,1.0,63.0,47.0,17.2,8.3,,,,,,,,,,,,
1913.0,10.0,2.0,63.0,49.0,17.2,9.4,,,,,,,,,,,,
1913.0,10.0,3.0,61.0,49.0,16.1,9.4,,,,,,,,,,,,
1913.0,10.0,4.0,63.0,51.0,17.2,10.6,,,,,,,,,,,,
1913.0,10.0,5.0,57.0,48.0,13.9,8.9,,,,,,,,,,,,
1913.0,10.0,6.0,58.0,41.0,14.4,5.0,,,,,,,,,,,,
1913.0,10.0,7.0,57.0,40.0,13.9,4.4,,,,,,,,,,,,
1913.0,10.0,8.0,58.0,38.0,14.4,3.3,,,,,,,,,,,,
1913.0,10.0,9.0,60.0,44.0,15.6,6.7,,,,,,,,,,,,
1913.0,10.0,10.0,58.0,48.0,14.4,8.9,,,,,,,,,,,,
1913.0,10.0,11.0,61.0,45.0,16.1,7.2,,,,,,,,,,,,
1913.0,10.0,12.0,64.0,49.0,17.8,9.4,,,,,,,,,,,,
1913.0,10.0,13.0,64.0,56.0,17.8,13.3,,,,,,,,,,,,
1913.0,10.0,14.0,61.0,49.0,16.1,9.4,,,,,,,,,,,,
1913.0,10.0,15.0,55.0,47.0,12.8,8.3,,,,,,,,,,,,
1913.0,10.0,16.0,61.0,41.0,16.1,5.0,,,,,,,,,,,,
1913.0,10.0,17.0,64.0,52.0,17.8,11.1,,,,,,,,,,,,
1913.0,10.0,18.0,61.0,52.0,16.1,11.1,,,,,,,,,,,,
1913.0,10.0,19.0,59.0,51.0,15.0,10.6,,,,,,,,,,,,
1913.0,10.0,20.0,54.0,40.0,12.2,4.4,,,,,,,,,,,,
1913.0,10.0,21.0,50.0,33.0,10.0,0.6,,,,,,,,,,,,
1913.0,10.0,22.0,51.0,30.0,10.6,-1.1,,,,,,,,,,,,
1913.0,10.0,23.0,47.0,32.0,8.3,0.0,,,,,,,,,,,,
1913.0,10.0,24.0,49.0,28.0,9.4,-2.2,,,,,,,,,,,,
1913.0,10.0,25.0,57.0,27.0,13.9,-2.8,,,,,,,,,,,,
1913.0,10.0,26.0,59.0,39.0,15.0,3.9,,,,,,,,,,,,
1913.0,10.0,27.0,56.0,49.0,13.3,9.4,,,,,,,,,,,,
1913.0,10.0,28.0,60.0,49.0,15.6,9.4,,,,,,,,,,,,
1913.0,10.0,29.0,56.0,44.0,13.3,6.7,,,,,,,,,,,,
1913.0,10.0,30.0,55.0,43.0,12.8,6.1,,,,,,,,,,,,
1913.0,10.0,31.0,52.0,38.0,11.1,3.3,,,,,,,,,,,,
1913.0,11.0,1.0,52.0,28.0,11.1,-2.2,,,,,,,,,,,,
1913.0,11.0,2.0,55.0,40.0,12.8,4.4,,,,,,,,,,,,
1913.0,11.0,3.0,54.0,38.0,12.2,3.3,,,,,,,,,,,,
1913.0,11.0,4.0,53.0,33.0,11.7,0.6,,,,,,,,,,,,
1913.0,11.0,5.0,52.0,37.0,11.1,2.8,,,,,,,,,,,,
1913.0,11.0,6.0,47.0,35.0,8.3,1.7,,,,,,,,,,,,
1913.0,11.0,7.0,53.0,30.0,11.7,-1.1,,,,,,,,,,,,
1913.0,11.0,8.0,53.0,37.0,11.7,2.8,,,,,,,,,,,,
1913.0,11.0,9.0,55.0,45.0,12.8,7.2,,,,,,,,,,,,
1913.0,11.0,10.0,57.0,46.0,13.9,7.8,,,,,,,,,,,,
1913.0,11.0,11.0,55.0,44.0,12.8,6.7,,,,,,,,,,,,
1913.0,11.0,12.0,49.0,40.0,9.4,4.4,,,,,,,,,,,,
1913.0,11.0,13.0,51.0,42.0,10.6,5.6,,,,,,,,,,,,
1913.0,11.0,14.0,49.0,41.0,9.4,5.0,,,,,,,,,,,,
1913.0,11.0,15.0,50.0,39.0,10.0,3.9,,,,,,,,,,,,
1913.0,11.0,16.0,55.0,42.0,12.8,5.6,,,,,,,,,,,,
1913.0,11.0,17.0,55.0,42.0,12.8,5.6,,,,,,,,,,,,
1913.0,11.0,18.0,49.0,37.0,9.4,2.8,,,,,,,,,,,,
1913.0,11.0,19.0,49.0,37.0,9.4,2.8,,,,,,,,,,,,
1913.0,11.0,20.0,55.0,47.0,12.8,8.3,,,,,,,,,,,,
1913.0,11.0,21.0,50.0,37.0,10.0,2.8,,,,,,,,,,,,
1913.0,11.0,22.0,47.0,28.0,8.3,-2.2,,,,,,,,,,,,
1913.0,11.0,23.0,55.0,41.0,12.8,5.0,,,,,,,,,,,,
1913.0,11.0,24.0,46.0,35.0,7.8,1.7,,,,,,,,,,,,
1913.0,11.0,25.0,54.0,39.0,12.2,3.9,,,,,,,,,,,,
1913.0,11.0,26.0,52.0,38.0,11.1,3.3,,,,,,,,,,,,
1913.0,11.0,27.0,57.0,39.0,13.9,3.9,,,,,,,,,,,,
